Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-4bw7,checkpoint-gv9f,checkpoint-fk7v,branch-gxdo,checkpoint-3ran,branch-az1z,checkpoint-ivyp,checkpoint-lc6f,checkpoint-i3d1,randomiser-ab8b,randomiser-jycv,randomiser-ygby,Randomise questionnaire elements?,Question Key,Response
8,1633101593115,01/10/2021 15:19:53,1633101592831,2,01/10/2021 17:19:52,50681,20,questionnaire-nd1c,,16124859,67udprr4,4764234,,complete,gyevda,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.71,1280x720,1164x554,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,Race-text,
9,1633101593115,01/10/2021 15:19:53,1633101592831,2,01/10/2021 17:19:52,50681,20,questionnaire-nd1c,,16124859,67udprr4,4764234,,complete,gyevda,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.71,1280x720,1164x554,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,Education,4-year college degree
10,1633101593115,01/10/2021 15:19:53,1633101592831,2,01/10/2021 17:19:52,50681,20,questionnaire-nd1c,,16124859,67udprr4,4764234,,complete,gyevda,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.71,1280x720,1164x554,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,Education-quantised,5
11,1633101593115,01/10/2021 15:19:53,1633101592831,2,01/10/2021 17:19:52,50681,20,questionnaire-nd1c,,16124859,67udprr4,4764234,,complete,gyevda,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.71,1280x720,1164x554,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,END QUESTIONNAIRE,18367
1,1633101593826,01/10/2021 15:19:53,1633101592909,-4,01/10/2021 11:19:52,50681,20,questionnaire-nd1c,,16124875,d2glsrcc,4764525,,complete,lyowvr,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1600x900,1600x789,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,BEGIN QUESTIONNAIRE,
2,1633101608201,01/10/2021 15:20:08,1633101607302,-4,01/10/2021 11:20:07,50681,20,questionnaire-nd1c,,16124875,d2glsrcc,4764525,,complete,lyowvr,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1600x900,1600x789,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,Gender,Male
3,1633101608374,01/10/2021 15:20:08,1633101607303,-4,01/10/2021 11:20:07,50681,20,questionnaire-nd1c,,16124875,d2glsrcc,4764525,,complete,lyowvr,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1600x900,1600x789,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,Gender-quantised,2
4,1633101608374,01/10/2021 15:20:08,1633101607304,-4,01/10/2021 11:20:07,50681,20,questionnaire-nd1c,,16124875,d2glsrcc,4764525,,complete,lyowvr,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1600x900,1600x789,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,Gender-text,
5,1633101608374,01/10/2021 15:20:08,1633101607304,-4,01/10/2021 11:20:07,50681,20,questionnaire-nd1c,,16124875,d2glsrcc,4764525,,complete,lyowvr,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1600x900,1600x789,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,Hispanic,No
6,1633101608374,01/10/2021 15:20:08,1633101607304,-4,01/10/2021 11:20:07,50681,20,questionnaire-nd1c,,16124875,d2glsrcc,4764525,,complete,lyowvr,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1600x900,1600x789,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,Hispanic-quantised,2
7,1633101608374,01/10/2021 15:20:08,1633101607304,-4,01/10/2021 11:20:07,50681,20,questionnaire-nd1c,,16124875,d2glsrcc,4764525,,complete,lyowvr,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1600x900,1600x789,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,Race-1,White or Caucasian (e.g. European; Middle Eastern; etc.)
8,1633101608374,01/10/2021 15:20:08,1633101607304,-4,01/10/2021 11:20:07,50681,20,questionnaire-nd1c,,16124875,d2glsrcc,4764525,,complete,lyowvr,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1600x900,1600x789,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,Race-text,
9,1633101608374,01/10/2021 15:20:08,1633101607305,-4,01/10/2021 11:20:07,50681,20,questionnaire-nd1c,,16124875,d2glsrcc,4764525,,complete,lyowvr,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1600x900,1600x789,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,Education,4-year college degree
10,1633101608374,01/10/2021 15:20:08,1633101607305,-4,01/10/2021 11:20:07,50681,20,questionnaire-nd1c,,16124875,d2glsrcc,4764525,,complete,lyowvr,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1600x900,1600x789,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,Education-quantised,5
11,1633101608374,01/10/2021 15:20:08,1633101607305,-4,01/10/2021 11:20:07,50681,20,questionnaire-nd1c,,16124875,d2glsrcc,4764525,,complete,lyowvr,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1600x900,1600x789,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,END QUESTIONNAIRE,14396
1,1633101615630,01/10/2021 15:20:15,1633101610400,-4,01/10/2021 11:20:10,50681,20,questionnaire-nd1c,,16124896,5kfzm4yl,4764568,,complete,wbopkw,,computer,Desktop or Laptop,Windows 7,Chrome 94.0.4606.71,1360x768,1511x694,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,BEGIN QUESTIONNAIRE,
2,1633101628606,01/10/2021 15:20:28,1633101622141,-4,01/10/2021 11:20:22,50681,20,questionnaire-nd1c,,16124896,5kfzm4yl,4764568,,complete,wbopkw,,computer,Desktop or Laptop,Windows 7,Chrome 94.0.4606.71,1360x768,1511x694,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Gender,Female
3,1633101629013,01/10/2021 15:20:29,1633101622142,-4,01/10/2021 11:20:22,50681,20,questionnaire-nd1c,,16124896,5kfzm4yl,4764568,,complete,wbopkw,,computer,Desktop or Laptop,Windows 7,Chrome 94.0.4606.71,1360x768,1511x694,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Gender-quantised,1
4,1633101629013,01/10/2021 15:20:29,1633101622143,-4,01/10/2021 11:20:22,50681,20,questionnaire-nd1c,,16124896,5kfzm4yl,4764568,,complete,wbopkw,,computer,Desktop or Laptop,Windows 7,Chrome 94.0.4606.71,1360x768,1511x694,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Gender-text,
5,1633101629013,01/10/2021 15:20:29,1633101622143,-4,01/10/2021 11:20:22,50681,20,questionnaire-nd1c,,16124896,5kfzm4yl,4764568,,complete,wbopkw,,computer,Desktop or Laptop,Windows 7,Chrome 94.0.4606.71,1360x768,1511x694,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Hispanic,No
6,1633101629013,01/10/2021 15:20:29,1633101622143,-4,01/10/2021 11:20:22,50681,20,questionnaire-nd1c,,16124896,5kfzm4yl,4764568,,complete,wbopkw,,computer,Desktop or Laptop,Windows 7,Chrome 94.0.4606.71,1360x768,1511x694,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Hispanic-quantised,2
7,1633101629013,01/10/2021 15:20:29,1633101622143,-4,01/10/2021 11:20:22,50681,20,questionnaire-nd1c,,16124896,5kfzm4yl,4764568,,complete,wbopkw,,computer,Desktop or Laptop,Windows 7,Chrome 94.0.4606.71,1360x768,1511x694,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Race-1,White or Caucasian (e.g. European; Middle Eastern; etc.)
8,1633101629013,01/10/2021 15:20:29,1633101622144,-4,01/10/2021 11:20:22,50681,20,questionnaire-nd1c,,16124896,5kfzm4yl,4764568,,complete,wbopkw,,computer,Desktop or Laptop,Windows 7,Chrome 94.0.4606.71,1360x768,1511x694,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Race-text,
9,1633101629013,01/10/2021 15:20:29,1633101622144,-4,01/10/2021 11:20:22,50681,20,questionnaire-nd1c,,16124896,5kfzm4yl,4764568,,complete,wbopkw,,computer,Desktop or Laptop,Windows 7,Chrome 94.0.4606.71,1360x768,1511x694,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Education,Masters level degree (for example M.S. or M.A.
10,1633101629013,01/10/2021 15:20:29,1633101622144,-4,01/10/2021 11:20:22,50681,20,questionnaire-nd1c,,16124896,5kfzm4yl,4764568,,complete,wbopkw,,computer,Desktop or Laptop,Windows 7,Chrome 94.0.4606.71,1360x768,1511x694,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Education-quantised,6
11,1633101629013,01/10/2021 15:20:29,1633101622145,-4,01/10/2021 11:20:22,50681,20,questionnaire-nd1c,,16124896,5kfzm4yl,4764568,,complete,wbopkw,,computer,Desktop or Laptop,Windows 7,Chrome 94.0.4606.71,1360x768,1511x694,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,END QUESTIONNAIRE,11745
1,1633101719099,01/10/2021 15:21:59,1633101718810,-4,01/10/2021 11:21:58,50681,20,questionnaire-nd1c,,16124991,ikitxpvl,4764239,,complete,egkyay,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,2133x1041,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,BEGIN QUESTIONNAIRE,
2,1633101731551,01/10/2021 15:22:11,1633101731331,-4,01/10/2021 11:22:11,50681,20,questionnaire-nd1c,,16124991,ikitxpvl,4764239,,complete,egkyay,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,2133x1041,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Gender,Male
3,1633101731786,01/10/2021 15:22:11,1633101731334,-4,01/10/2021 11:22:11,50681,20,questionnaire-nd1c,,16124991,ikitxpvl,4764239,,complete,egkyay,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,2133x1041,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Gender-quantised,2
4,1633101731786,01/10/2021 15:22:11,1633101731334,-4,01/10/2021 11:22:11,50681,20,questionnaire-nd1c,,16124991,ikitxpvl,4764239,,complete,egkyay,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,2133x1041,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Gender-text,
5,1633101731786,01/10/2021 15:22:11,1633101731335,-4,01/10/2021 11:22:11,50681,20,questionnaire-nd1c,,16124991,ikitxpvl,4764239,,complete,egkyay,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,2133x1041,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Hispanic,No
6,1633101731786,01/10/2021 15:22:11,1633101731335,-4,01/10/2021 11:22:11,50681,20,questionnaire-nd1c,,16124991,ikitxpvl,4764239,,complete,egkyay,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,2133x1041,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Hispanic-quantised,2
7,1633101731786,01/10/2021 15:22:11,1633101731335,-4,01/10/2021 11:22:11,50681,20,questionnaire-nd1c,,16124991,ikitxpvl,4764239,,complete,egkyay,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,2133x1041,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Race-1,White or Caucasian (e.g. European; Middle Eastern; etc.)
8,1633101731786,01/10/2021 15:22:11,1633101731335,-4,01/10/2021 11:22:11,50681,20,questionnaire-nd1c,,16124991,ikitxpvl,4764239,,complete,egkyay,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,2133x1041,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Race-text,
9,1633101731786,01/10/2021 15:22:11,1633101731336,-4,01/10/2021 11:22:11,50681,20,questionnaire-nd1c,,16124991,ikitxpvl,4764239,,complete,egkyay,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,2133x1041,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Education,2-year college degree
10,1633101731786,01/10/2021 15:22:11,1633101731336,-4,01/10/2021 11:22:11,50681,20,questionnaire-nd1c,,16124991,ikitxpvl,4764239,,complete,egkyay,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,2133x1041,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Education-quantised,4
11,1633101731786,01/10/2021 15:22:11,1633101731337,-4,01/10/2021 11:22:11,50681,20,questionnaire-nd1c,,16124991,ikitxpvl,4764239,,complete,egkyay,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,2133x1041,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,END QUESTIONNAIRE,12527
1,1633101722056,01/10/2021 15:22:02,1633101721908,2,01/10/2021 17:22:01,50681,20,questionnaire-nd1c,,16124996,pgqtuztg,4764600,,complete,zswhhu,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1536x864,1536x754,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,BEGIN QUESTIONNAIRE,
2,1633101746689,01/10/2021 15:22:26,1633101746593,2,01/10/2021 17:22:26,50681,20,questionnaire-nd1c,,16124996,pgqtuztg,4764600,,complete,zswhhu,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1536x864,1536x754,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,Gender,Female
3,1633101746881,01/10/2021 15:22:26,1633101746595,2,01/10/2021 17:22:26,50681,20,questionnaire-nd1c,,16124996,pgqtuztg,4764600,,complete,zswhhu,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1536x864,1536x754,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,Gender-quantised,1
4,1633101746881,01/10/2021 15:22:26,1633101746596,2,01/10/2021 17:22:26,50681,20,questionnaire-nd1c,,16124996,pgqtuztg,4764600,,complete,zswhhu,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1536x864,1536x754,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,Gender-text,
5,1633101746881,01/10/2021 15:22:26,1633101746596,2,01/10/2021 17:22:26,50681,20,questionnaire-nd1c,,16124996,pgqtuztg,4764600,,complete,zswhhu,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1536x864,1536x754,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,Hispanic,No
6,1633101746881,01/10/2021 15:22:26,1633101746596,2,01/10/2021 17:22:26,50681,20,questionnaire-nd1c,,16124996,pgqtuztg,4764600,,complete,zswhhu,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1536x864,1536x754,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,Hispanic-quantised,2
7,1633101746881,01/10/2021 15:22:26,1633101746596,2,01/10/2021 17:22:26,50681,20,questionnaire-nd1c,,16124996,pgqtuztg,4764600,,complete,zswhhu,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1536x864,1536x754,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,Race-1,White or Caucasian (e.g. European; Middle Eastern; etc.)
8,1633101746881,01/10/2021 15:22:26,1633101746596,2,01/10/2021 17:22:26,50681,20,questionnaire-nd1c,,16124996,pgqtuztg,4764600,,complete,zswhhu,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1536x864,1536x754,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,Race-text,
9,1633101746881,01/10/2021 15:22:26,1633101746596,2,01/10/2021 17:22:26,50681,20,questionnaire-nd1c,,16124996,pgqtuztg,4764600,,complete,zswhhu,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1536x864,1536x754,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,Education,Some college (no degree)
10,1633101746881,01/10/2021 15:22:26,1633101746597,2,01/10/2021 17:22:26,50681,20,questionnaire-nd1c,,16124996,pgqtuztg,4764600,,complete,zswhhu,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1536x864,1536x754,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,Education-quantised,3
11,1633101746881,01/10/2021 15:22:26,1633101746597,2,01/10/2021 17:22:26,50681,20,questionnaire-nd1c,,16124996,pgqtuztg,4764600,,complete,zswhhu,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1536x864,1536x754,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,END QUESTIONNAIRE,24689
1,1633101810570,01/10/2021 15:23:30,1633101810581,-7,01/10/2021 08:23:30,50681,20,questionnaire-nd1c,,16125078,y26y3hii,4764517,,complete,ndvdvd,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1745x852,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,BEGIN QUESTIONNAIRE,
2,1633101844821,01/10/2021 15:24:04,1633101844845,-7,01/10/2021 08:24:04,50681,20,questionnaire-nd1c,,16125078,y26y3hii,4764517,,complete,ndvdvd,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1745x852,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Gender,Male
3,1633101845024,01/10/2021 15:24:05,1633101844846,-7,01/10/2021 08:24:04,50681,20,questionnaire-nd1c,,16125078,y26y3hii,4764517,,complete,ndvdvd,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1745x852,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Gender-quantised,2
4,1633101845024,01/10/2021 15:24:05,1633101844847,-7,01/10/2021 08:24:04,50681,20,questionnaire-nd1c,,16125078,y26y3hii,4764517,,complete,ndvdvd,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1745x852,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Gender-text,
5,1633101845024,01/10/2021 15:24:05,1633101844847,-7,01/10/2021 08:24:04,50681,20,questionnaire-nd1c,,16125078,y26y3hii,4764517,,complete,ndvdvd,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1745x852,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Hispanic,No
6,1633101845024,01/10/2021 15:24:05,1633101844847,-7,01/10/2021 08:24:04,50681,20,questionnaire-nd1c,,16125078,y26y3hii,4764517,,complete,ndvdvd,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1745x852,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Hispanic-quantised,2
7,1633101845024,01/10/2021 15:24:05,1633101844847,-7,01/10/2021 08:24:04,50681,20,questionnaire-nd1c,,16125078,y26y3hii,4764517,,complete,ndvdvd,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1745x852,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Race-1,White or Caucasian (e.g. European; Middle Eastern; etc.)
8,1633101845024,01/10/2021 15:24:05,1633101844847,-7,01/10/2021 08:24:04,50681,20,questionnaire-nd1c,,16125078,y26y3hii,4764517,,complete,ndvdvd,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1745x852,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Race-text,
9,1633101845024,01/10/2021 15:24:05,1633101844847,-7,01/10/2021 08:24:04,50681,20,questionnaire-nd1c,,16125078,y26y3hii,4764517,,complete,ndvdvd,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1745x852,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Education,4-year college degree
10,1633101845024,01/10/2021 15:24:05,1633101844848,-7,01/10/2021 08:24:04,50681,20,questionnaire-nd1c,,16125078,y26y3hii,4764517,,complete,ndvdvd,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1745x852,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Education-quantised,5
11,1633101845024,01/10/2021 15:24:05,1633101844848,-7,01/10/2021 08:24:04,50681,20,questionnaire-nd1c,,16125078,y26y3hii,4764517,,complete,ndvdvd,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1745x852,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,END QUESTIONNAIRE,34267
1,1633101876009,01/10/2021 15:24:36,1633101875857,-7,01/10/2021 08:24:35,50681,20,questionnaire-nd1c,,16125133,g1mbdd1e,4764659,,complete,qpxwtk,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1600x900,1553x642,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,BEGIN QUESTIONNAIRE,
2,1633101909043,01/10/2021 15:25:09,1633101908934,-7,01/10/2021 08:25:08,50681,20,questionnaire-nd1c,,16125133,g1mbdd1e,4764659,,complete,qpxwtk,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1600x900,1553x642,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,Gender,Male
3,1633101909231,01/10/2021 15:25:09,1633101908937,-7,01/10/2021 08:25:08,50681,20,questionnaire-nd1c,,16125133,g1mbdd1e,4764659,,complete,qpxwtk,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1600x900,1553x642,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,Gender-quantised,2
