Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-4bw7,checkpoint-gv9f,checkpoint-fk7v,branch-gxdo,checkpoint-3ran,branch-az1z,checkpoint-ivyp,checkpoint-lc6f,checkpoint-i3d1,randomiser-ab8b,randomiser-jycv,randomiser-ygby,Randomise questionnaire elements?,Question Key,Response
2,1633106080702,01/10/2021 16:34:40,1633106082859,-7,01/10/2021 09:34:42,50681,20,questionnaire-xzp5,,16127375,1ytm8zmu,4765600,,complete,rypodl,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,END QUESTIONNAIRE,3798
1,1633106284599,01/10/2021 16:38:04,1633106284098,-4,01/10/2021 12:38:04,50681,20,questionnaire-xzp5,,16127447,76r7fo4l,4765551,,complete,crwwdz,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1440x900,1440x757,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,BEGIN QUESTIONNAIRE,
2,1633106302574,01/10/2021 16:38:22,1633106301805,-4,01/10/2021 12:38:21,50681,20,questionnaire-xzp5,,16127447,76r7fo4l,4765551,,complete,crwwdz,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1440x900,1440x757,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,END QUESTIONNAIRE,17707
1,1633106314368,01/10/2021 16:38:34,1633106314201,2,01/10/2021 18:38:34,50681,20,questionnaire-xzp5,,16127454,0hsmhvca,4764235,,complete,kfyoep,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x720,1280x609,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,BEGIN QUESTIONNAIRE,
2,1633106325580,01/10/2021 16:38:45,1633106325485,2,01/10/2021 18:38:45,50681,20,questionnaire-xzp5,,16127454,0hsmhvca,4764235,,complete,kfyoep,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x720,1280x609,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,END QUESTIONNAIRE,11284
1,1633106515832,01/10/2021 16:41:55,1633106515947,-7,01/10/2021 09:41:55,50681,20,questionnaire-xzp5,,16127534,id8yjg71,4765206,,complete,uhxhhs,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1536x864,1536x754,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,BEGIN QUESTIONNAIRE,
2,1633106522989,01/10/2021 16:42:02,1633106523133,-7,01/10/2021 09:42:03,50681,20,questionnaire-xzp5,,16127534,id8yjg71,4765206,,complete,uhxhhs,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1536x864,1536x754,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,END QUESTIONNAIRE,7187
1,1633107778994,01/10/2021 17:02:58,1633107728709,5.5,01/10/2021 22:32:08,50681,20,questionnaire-xzp5,,16127889,hryrutk5,4765441,,complete,akectg,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,BEGIN QUESTIONNAIRE,
2,1633107800528,01/10/2021 17:03:20,1633107750282,5.5,01/10/2021 22:32:30,50681,20,questionnaire-xzp5,,16127889,hryrutk5,4765441,,complete,akectg,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,END QUESTIONNAIRE,21573
1,1633108314982,01/10/2021 17:11:54,1633108315013,-5,01/10/2021 12:11:55,50681,20,questionnaire-xzp5,,16128059,c88oynk2,4765658,,complete,oqbazu,,computer,Desktop or Laptop,Chromium OS 14092.66.0,Chrome 93.0.4577.95,1600x900,1600x900,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,BEGIN QUESTIONNAIRE,
2,1633108322254,01/10/2021 17:12:02,1633108322309,-5,01/10/2021 12:12:02,50681,20,questionnaire-xzp5,,16128059,c88oynk2,4765658,,complete,oqbazu,,computer,Desktop or Laptop,Chromium OS 14092.66.0,Chrome 93.0.4577.95,1600x900,1600x900,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,END QUESTIONNAIRE,7297
1,1633228639661,03/10/2021 02:37:19,1633228642984,-7,02/10/2021 19:37:22,50681,20,questionnaire-xzp5,,16142580,44cv2bz4,4772000,,complete,zrwxfz,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1364x768,1364x625,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,BEGIN QUESTIONNAIRE,
2,1633228644191,03/10/2021 02:37:24,1633228647672,-7,02/10/2021 19:37:27,50681,20,questionnaire-xzp5,,16142580,44cv2bz4,4772000,,complete,zrwxfz,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1364x768,1364x625,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,END QUESTIONNAIRE,4688
1,1633465602332,05/10/2021 20:26:42,1633465602070,-5,05/10/2021 15:26:42,50681,20,questionnaire-xzp5,,16200905,7zko3vyg,4792932,,complete,omovjf,,computer,Desktop or Laptop,Windows 7,Chrome 94.0.4606.61,1536x864,1396x657,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,BEGIN QUESTIONNAIRE,
2,1633465606707,05/10/2021 20:26:46,1633465606500,-5,05/10/2021 15:26:46,50681,20,questionnaire-xzp5,,16200905,7zko3vyg,4792932,,complete,omovjf,,computer,Desktop or Laptop,Windows 7,Chrome 94.0.4606.61,1536x864,1396x657,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,END QUESTIONNAIRE,4430
1,1637119142677,17/11/2021 03:19:02,1637119142380,-5,16/11/2021 22:19:02,50681,20,questionnaire-xzp5,,17226321,vmh7jp0y,5086085,,complete,sgpmkw,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x657,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,BEGIN QUESTIONNAIRE,
2,1637119158328,17/11/2021 03:19:18,1637119156753,-5,16/11/2021 22:19:16,50681,20,questionnaire-xzp5,,17226321,vmh7jp0y,5086085,,complete,sgpmkw,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x657,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,END QUESTIONNAIRE,14373
1,1637081320416,16/11/2021 16:48:40,1637081320047,-5,16/11/2021 11:48:40,50681,20,questionnaire-xzp5,,17210282,mk9xwl53,5081535,,complete,pldmta,,computer,Desktop or Laptop,Windows 8.1,Chrome 95.0.4638.69,1364x768,1364x657,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,BEGIN QUESTIONNAIRE,
2,1637081339027,16/11/2021 16:48:59,1637081337554,-5,16/11/2021 11:48:57,50681,20,questionnaire-xzp5,,17210282,mk9xwl53,5081535,,complete,pldmta,,computer,Desktop or Laptop,Windows 8.1,Chrome 95.0.4638.69,1364x768,1364x657,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,END QUESTIONNAIRE,17507
1,1637079461792,16/11/2021 16:17:41,1637079461545,-5,16/11/2021 11:17:41,50681,20,questionnaire-xzp5,,17209322,945qschq,5081120,,complete,biuisz,,computer,Desktop or Laptop,Windows 8.1,Chrome 95.0.4638.69,1600x900,1600x757,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,BEGIN QUESTIONNAIRE,
2,1637079472845,16/11/2021 16:17:52,1637079472073,-5,16/11/2021 11:17:52,50681,20,questionnaire-xzp5,,17209322,945qschq,5081120,,complete,biuisz,,computer,Desktop or Laptop,Windows 8.1,Chrome 95.0.4638.69,1600x900,1600x757,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,END QUESTIONNAIRE,10528
1,1634833561365,21/10/2021 16:26:01,1634833560735,-4,21/10/2021 12:26:00,50681,20,questionnaire-xzp5,,16577010,lr04pryy,4903247,,complete,yecktj,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.81,1093x615,1215x533,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,BEGIN QUESTIONNAIRE,
2,1634833583693,21/10/2021 16:26:23,1634833583114,-4,21/10/2021 12:26:23,50681,20,questionnaire-xzp5,,16577010,lr04pryy,4903247,,complete,yecktj,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.81,1093x615,1215x533,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,END QUESTIONNAIRE,22379
1,1634832420407,21/10/2021 16:07:00,1634832420280,-4,21/10/2021 12:07:00,50681,20,questionnaire-xzp5,,16576375,ywkls6sz,4903010,,complete,vkqogk,,computer,Desktop or Laptop,Ubuntu undefined,Firefox 93.0,1366x768,1366x655,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,BEGIN QUESTIONNAIRE,
2,1634832427565,21/10/2021 16:07:07,1634832427464,-4,21/10/2021 12:07:07,50681,20,questionnaire-xzp5,,16576375,ywkls6sz,4903010,,complete,vkqogk,,computer,Desktop or Laptop,Ubuntu undefined,Firefox 93.0,1366x768,1366x655,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,END QUESTIONNAIRE,7184
1,1634831500228,21/10/2021 15:51:40,1634831500205,-4,21/10/2021 11:51:40,50681,20,questionnaire-xzp5,,16576046,m8g9zi3i,4902078,,complete,jyaijh,,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.54,1600x900,1600x757,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,BEGIN QUESTIONNAIRE,
2,1634831514726,21/10/2021 15:51:54,1634831514790,-4,21/10/2021 11:51:54,50681,20,questionnaire-xzp5,,16576046,m8g9zi3i,4902078,,complete,jyaijh,,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.54,1600x900,1600x757,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,END QUESTIONNAIRE,14585
1,1633490659405,06/10/2021 03:24:19,1633490659073,-4,05/10/2021 23:24:19,50681,20,questionnaire-xzp5,,16204294,iyxwqeso,4793924,,complete,exjppu,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,853x683,853x599,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,BEGIN QUESTIONNAIRE,
2,1633490686025,06/10/2021 03:24:46,1633490685739,-4,05/10/2021 23:24:45,50681,20,questionnaire-xzp5,,16204294,iyxwqeso,4793924,,complete,exjppu,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,640x512,640x450,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,END QUESTIONNAIRE,26666
1,1633485023918,06/10/2021 01:50:23,1633485023689,-4,05/10/2021 21:50:23,50681,20,questionnaire-xzp5,,16203658,xxe7tkgh,4793788,,complete,pyxoxr,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,BEGIN QUESTIONNAIRE,
2,1633485031013,06/10/2021 01:50:31,1633485030776,-4,05/10/2021 21:50:30,50681,20,questionnaire-xzp5,,16203658,xxe7tkgh,4793788,,complete,pyxoxr,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,END QUESTIONNAIRE,7087
1,1633472929188,05/10/2021 22:28:49,1633472928695,-4,05/10/2021 18:28:48,50681,20,questionnaire-xzp5,,16202410,j2ybyah6,4793360,,complete,bvkshm,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x657,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,BEGIN QUESTIONNAIRE,
2,1633472933341,05/10/2021 22:28:53,1633472932887,-4,05/10/2021 18:28:52,50681,20,questionnaire-xzp5,,16202410,j2ybyah6,4793360,,complete,bvkshm,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x657,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,END QUESTIONNAIRE,4193
1,1633471522794,05/10/2021 22:05:22,1633471522461,-5,05/10/2021 17:05:22,50681,20,questionnaire-xzp5,,16202216,a6g1ydeh,4793261,,complete,glrufj,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,BEGIN QUESTIONNAIRE,
2,1633471538619,05/10/2021 22:05:38,1633471538289,-5,05/10/2021 17:05:38,50681,20,questionnaire-xzp5,,16202216,a6g1ydeh,4793261,,complete,glrufj,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,END QUESTIONNAIRE,15829
1,1633470373058,05/10/2021 21:46:13,1633470372800,-7,05/10/2021 14:46:12,50681,20,questionnaire-xzp5,,16202101,9jgaxy16,4793194,,complete,bfqqot,,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.32,1368x770,1368x633,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,BEGIN QUESTIONNAIRE,
2,1633470383933,05/10/2021 21:46:23,1633470383669,-7,05/10/2021 14:46:23,50681,20,questionnaire-xzp5,,16202101,9jgaxy16,4793194,,complete,bfqqot,,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.32,1368x770,1368x633,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,END QUESTIONNAIRE,10869
1,1633470359939,05/10/2021 21:45:59,1633470360096,-7,05/10/2021 14:46:00,50681,20,questionnaire-xzp5,,16202097,6nfi2zqw,4793246,,complete,vjvwbm,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x657,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,BEGIN QUESTIONNAIRE,
2,1633470371476,05/10/2021 21:46:11,1633470371136,-7,05/10/2021 14:46:11,50681,20,questionnaire-xzp5,,16202097,6nfi2zqw,4793246,,complete,vjvwbm,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x657,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,END QUESTIONNAIRE,11040
1,1633469776548,05/10/2021 21:36:16,1633469776142,-4,05/10/2021 17:36:16,50681,20,questionnaire-xzp5,,16202050,f285norr,4793218,,complete,rvdeoq,,computer,Desktop or Laptop,Chromium OS 14092.66.0,Chrome 93.0.4577.95,1366x768,970x534,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,BEGIN QUESTIONNAIRE,
2,1633469782891,05/10/2021 21:36:22,1633469782575,-4,05/10/2021 17:36:22,50681,20,questionnaire-xzp5,,16202050,f285norr,4793218,,complete,rvdeoq,,computer,Desktop or Laptop,Chromium OS 14092.66.0,Chrome 93.0.4577.95,1366x768,970x534,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,END QUESTIONNAIRE,6433
1,1633469735989,05/10/2021 21:35:35,1633469735849,-4,05/10/2021 17:35:35,50681,20,questionnaire-xzp5,,16202042,1bnw307u,4793182,,complete,zkttdl,,computer,Desktop or Laptop,Linux x86_64,Chrome 94.0.4606.71,1280x800,1280x633,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,BEGIN QUESTIONNAIRE,
2,1633469738958,05/10/2021 21:35:38,1633469738887,-4,05/10/2021 17:35:38,50681,20,questionnaire-xzp5,,16202042,1bnw307u,4793182,,complete,zkttdl,,computer,Desktop or Laptop,Linux x86_64,Chrome 94.0.4606.71,1280x800,1280x633,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,END QUESTIONNAIRE,3038
1,1633469699715,05/10/2021 21:34:59,1633469698857,-4,05/10/2021 17:34:58,50681,20,questionnaire-xzp5,,16202037,ghwrhb4s,4793071,,complete,nbrvkh,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,911x438,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,BEGIN QUESTIONNAIRE,
2,1633469704383,05/10/2021 21:35:04,1633469703810,-4,05/10/2021 17:35:03,50681,20,questionnaire-xzp5,,16202037,ghwrhb4s,4793071,,complete,nbrvkh,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,911x438,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,END QUESTIONNAIRE,4953
1,1633469666077,05/10/2021 21:34:26,1633469663937,-5,05/10/2021 16:34:23,50681,20,questionnaire-xzp5,,16202034,msqf7bsk,4793070,,complete,avovjf,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x979,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,BEGIN QUESTIONNAIRE,
2,1633469681915,05/10/2021 21:34:41,1633469679846,-5,05/10/2021 16:34:39,50681,20,questionnaire-xzp5,,16202034,msqf7bsk,4793070,,complete,avovjf,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x979,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,END QUESTIONNAIRE,15910
1,1633468772893,05/10/2021 21:19:32,1633468772735,0,05/10/2021 21:19:32,50681,20,questionnaire-xzp5,,16201800,36am9k93,4793040,,complete,efebnl,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,BEGIN QUESTIONNAIRE,
2,1633468780228,05/10/2021 21:19:40,1633468779654,0,05/10/2021 21:19:39,50681,20,questionnaire-xzp5,,16201800,36am9k93,4793040,,complete,efebnl,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,END QUESTIONNAIRE,6920
1,1633467830725,05/10/2021 21:03:50,1633467830271,-4,05/10/2021 17:03:50,50681,20,questionnaire-xzp5,,16201572,cjzno6f2,4792974,,complete,karvnn,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.71,1366x768,1366x657,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,BEGIN QUESTIONNAIRE,
2,1633467838318,05/10/2021 21:03:58,1633467835783,-4,05/10/2021 17:03:55,50681,20,questionnaire-xzp5,,16201572,cjzno6f2,4792974,,complete,karvnn,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.71,1366x768,1366x657,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,END QUESTIONNAIRE,5512
1,1633467351437,05/10/2021 20:55:51,1633467350919,-4,05/10/2021 16:55:50,50681,20,questionnaire-xzp5,,16201467,wsyuqwpp,4793003,,complete,jegiau,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.71,1366x768,1093x526,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,BEGIN QUESTIONNAIRE,
2,1633467362656,05/10/2021 20:56:02,1633467360154,-4,05/10/2021 16:56:00,50681,20,questionnaire-xzp5,,16201467,wsyuqwpp,4793003,,complete,jegiau,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.71,1366x768,1093x526,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,END QUESTIONNAIRE,9235
1,1633467156913,05/10/2021 20:52:36,1633467157343,-4,05/10/2021 16:52:37,50681,20,questionnaire-xzp5,,16201422,mcstmeq6,4793028,,complete,naiupv,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x975,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,BEGIN QUESTIONNAIRE,
2,1633467162511,05/10/2021 20:52:42,1633467163012,-4,05/10/2021 16:52:43,50681,20,questionnaire-xzp5,,16201422,mcstmeq6,4793028,,complete,naiupv,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x975,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,END QUESTIONNAIRE,5669
1,1633467136153,05/10/2021 20:52:16,1633467135701,-4,05/10/2021 16:52:15,50681,20,questionnaire-xzp5,,16201417,ikz8uky5,4792958,,complete,kvdsdp,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,BEGIN QUESTIONNAIRE,
2,1633467165890,05/10/2021 20:52:45,1633467163495,-4,05/10/2021 16:52:43,50681,20,questionnaire-xzp5,,16201417,ikz8uky5,4792958,,complete,kvdsdp,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,END QUESTIONNAIRE,27794
1,1633466260605,05/10/2021 20:37:40,1633466260372,-7,05/10/2021 13:37:40,50681,20,questionnaire-xzp5,,16201138,xn1znfr5,4792973,,complete,jklpao,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,BEGIN QUESTIONNAIRE,
2,1633466268199,05/10/2021 20:37:48,1633466267473,-7,05/10/2021 13:37:47,50681,20,questionnaire-xzp5,,16201138,xn1znfr5,4792973,,complete,jklpao,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Debrief (Mturk),2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,END QUESTIONNAIRE,7102
