Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-4bw7,checkpoint-gv9f,checkpoint-fk7v,branch-gxdo,checkpoint-3ran,branch-az1z,checkpoint-ivyp,checkpoint-lc6f,checkpoint-i3d1,randomiser-ab8b,randomiser-jycv,randomiser-ygby,Randomise questionnaire elements?,Question Key,Response
2,1633101344772,01/10/2021 15:15:44,1633101343503,-4,01/10/2021 11:15:43,50681,20,questionnaire-9ki4,,16124601,u37tmebd,4764456,,complete,wsibak,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1349x657,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Consent_Q,Consent
3,1633101346724,01/10/2021 15:15:46,1633101343518,-4,01/10/2021 11:15:43,50681,20,questionnaire-9ki4,,16124601,u37tmebd,4764456,,complete,wsibak,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1349x657,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Consent_Q-quantised,1
4,1633101346724,01/10/2021 15:15:46,1633101343518,-4,01/10/2021 11:15:43,50681,20,questionnaire-9ki4,,16124601,u37tmebd,4764456,,complete,wsibak,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1349x657,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,END QUESTIONNAIRE,42715
1,1633101253246,01/10/2021 15:14:13,1633101253067,-4,01/10/2021 11:14:13,50681,20,questionnaire-9ki4,,16124571,nfdekgq2,4764746,,complete,yvyfpz,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1366x768,1366x615,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,BEGIN QUESTIONNAIRE,
2,1633101269604,01/10/2021 15:14:29,1633101269458,-4,01/10/2021 11:14:29,50681,20,questionnaire-9ki4,,16124571,nfdekgq2,4764746,,complete,yvyfpz,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1366x768,1349x615,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,Consent_Q,Consent
3,1633101269849,01/10/2021 15:14:29,1633101269496,-4,01/10/2021 11:14:29,50681,20,questionnaire-9ki4,,16124571,nfdekgq2,4764746,,complete,yvyfpz,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1366x768,1349x615,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,Consent_Q-quantised,1
4,1633101269849,01/10/2021 15:14:29,1633101269497,-4,01/10/2021 11:14:29,50681,20,questionnaire-9ki4,,16124571,nfdekgq2,4764746,,complete,yvyfpz,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1366x768,1349x615,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,END QUESTIONNAIRE,16430
1,1633101216997,01/10/2021 15:13:36,1633101218981,-7,01/10/2021 08:13:38,50681,20,questionnaire-9ki4,,16124541,5r8hjk5s,4764630,,complete,gjdcuq,,computer,Desktop or Laptop,Windows 8.1,Chrome 93.0.4577.82,1364x768,1516x694,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,BEGIN QUESTIONNAIRE,
2,1633101228492,01/10/2021 15:13:48,1633101229320,-7,01/10/2021 08:13:49,50681,20,questionnaire-9ki4,,16124541,5r8hjk5s,4764630,,complete,gjdcuq,,computer,Desktop or Laptop,Windows 8.1,Chrome 93.0.4577.82,1364x768,1497x694,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Consent_Q,Consent
3,1633101228882,01/10/2021 15:13:48,1633101229322,-7,01/10/2021 08:13:49,50681,20,questionnaire-9ki4,,16124541,5r8hjk5s,4764630,,complete,gjdcuq,,computer,Desktop or Laptop,Windows 8.1,Chrome 93.0.4577.82,1364x768,1497x694,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Consent_Q-quantised,1
4,1633101228882,01/10/2021 15:13:48,1633101229322,-7,01/10/2021 08:13:49,50681,20,questionnaire-9ki4,,16124541,5r8hjk5s,4764630,,complete,gjdcuq,,computer,Desktop or Laptop,Windows 8.1,Chrome 93.0.4577.82,1364x768,1497x694,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,END QUESTIONNAIRE,10341
1,1633101189462,01/10/2021 15:13:09,1633101189311,-5,01/10/2021 10:13:09,50681,20,questionnaire-9ki4,,16124518,2suaiyo4,4764722,,complete,vtqeds,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1366x768,1366x615,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,BEGIN QUESTIONNAIRE,
2,1633101195951,01/10/2021 15:13:15,1633101195849,-5,01/10/2021 10:13:15,50681,20,questionnaire-9ki4,,16124518,2suaiyo4,4764722,,complete,vtqeds,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1366x768,1349x615,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,Consent_Q,Consent
3,1633101196162,01/10/2021 15:13:16,1633101195855,-5,01/10/2021 10:13:15,50681,20,questionnaire-9ki4,,16124518,2suaiyo4,4764722,,complete,vtqeds,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1366x768,1349x615,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,Consent_Q-quantised,1
4,1633101196162,01/10/2021 15:13:16,1633101195855,-5,01/10/2021 10:13:15,50681,20,questionnaire-9ki4,,16124518,2suaiyo4,4764722,,complete,vtqeds,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1366x768,1349x615,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,END QUESTIONNAIRE,6544
1,1633101153993,01/10/2021 15:12:33,1633101153849,-4,01/10/2021 11:12:33,50681,20,questionnaire-9ki4,,16124487,ikitxpvl,4764239,,complete,egkyay,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,2400x1171,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,BEGIN QUESTIONNAIRE,
2,1633101159528,01/10/2021 15:12:39,1633101159399,-4,01/10/2021 11:12:39,50681,20,questionnaire-9ki4,,16124487,ikitxpvl,4764239,,complete,egkyay,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,2379x1171,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Consent_Q,Consent
3,1633101159760,01/10/2021 15:12:39,1633101159410,-4,01/10/2021 11:12:39,50681,20,questionnaire-9ki4,,16124487,ikitxpvl,4764239,,complete,egkyay,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,2379x1171,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Consent_Q-quantised,1
4,1633101159760,01/10/2021 15:12:39,1633101159410,-4,01/10/2021 11:12:39,50681,20,questionnaire-9ki4,,16124487,ikitxpvl,4764239,,complete,egkyay,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,2379x1171,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,END QUESTIONNAIRE,5561
1,1633101096623,01/10/2021 15:11:36,1633101096497,-4,01/10/2021 11:11:36,50681,20,questionnaire-9ki4,,16124445,emcd47w2,4764184,,complete,cycnzq,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1366x768,1366x615,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,BEGIN QUESTIONNAIRE,
2,1633101105957,01/10/2021 15:11:45,1633101105793,-4,01/10/2021 11:11:45,50681,20,questionnaire-9ki4,,16124445,emcd47w2,4764184,,complete,cycnzq,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1366x768,1349x615,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Consent_Q,Consent
3,1633101106243,01/10/2021 15:11:46,1633101105811,-4,01/10/2021 11:11:45,50681,20,questionnaire-9ki4,,16124445,emcd47w2,4764184,,complete,cycnzq,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1366x768,1349x615,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Consent_Q-quantised,1
4,1633101106243,01/10/2021 15:11:46,1633101105812,-4,01/10/2021 11:11:45,50681,20,questionnaire-9ki4,,16124445,emcd47w2,4764184,,complete,cycnzq,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1366x768,1349x615,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,END QUESTIONNAIRE,9315
1,1633101044773,01/10/2021 15:10:44,1633101044652,-5,01/10/2021 10:10:44,50681,20,questionnaire-9ki4,,16124409,5ccsms7k,4764720,,complete,kqcwoj,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1280x800,1280x647,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,BEGIN QUESTIONNAIRE,
2,1633101051902,01/10/2021 15:10:51,1633101051794,-5,01/10/2021 10:10:51,50681,20,questionnaire-9ki4,,16124409,5ccsms7k,4764720,,complete,kqcwoj,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1280x800,1263x647,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,Consent_Q,Consent
3,1633101052089,01/10/2021 15:10:52,1633101051801,-5,01/10/2021 10:10:51,50681,20,questionnaire-9ki4,,16124409,5ccsms7k,4764720,,complete,kqcwoj,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1280x800,1263x647,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,Consent_Q-quantised,1
4,1633101052089,01/10/2021 15:10:52,1633101051802,-5,01/10/2021 10:10:51,50681,20,questionnaire-9ki4,,16124409,5ccsms7k,4764720,,complete,kqcwoj,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1280x800,1263x647,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,END QUESTIONNAIRE,7150
1,1633101019554,01/10/2021 15:10:19,1633101019377,-4,01/10/2021 11:10:19,50681,20,questionnaire-9ki4,,16124386,qyxyd2t4,4764715,,complete,cizwiv,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1364x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,BEGIN QUESTIONNAIRE,
2,1633101028167,01/10/2021 15:10:28,1633101027542,-4,01/10/2021 11:10:27,50681,20,questionnaire-9ki4,,16124386,qyxyd2t4,4764715,,complete,cizwiv,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1347x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Consent_Q,Consent
3,1633101028385,01/10/2021 15:10:28,1633101027543,-4,01/10/2021 11:10:27,50681,20,questionnaire-9ki4,,16124386,qyxyd2t4,4764715,,complete,cizwiv,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1347x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Consent_Q-quantised,1
4,1633101028385,01/10/2021 15:10:28,1633101027546,-4,01/10/2021 11:10:27,50681,20,questionnaire-9ki4,,16124386,qyxyd2t4,4764715,,complete,cizwiv,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1347x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,END QUESTIONNAIRE,8169
1,1633101008774,01/10/2021 15:10:08,1633101007093,-4,01/10/2021 11:10:07,50681,20,questionnaire-9ki4,,16124374,n0i8ez1x,4764714,,complete,stzcwa,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1364x768,1364x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,BEGIN QUESTIONNAIRE,
2,1633101014286,01/10/2021 15:10:14,1633101011994,-4,01/10/2021 11:10:11,50681,20,questionnaire-9ki4,,16124374,n0i8ez1x,4764714,,complete,stzcwa,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1364x768,1347x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Consent_Q,Consent
3,1633101014583,01/10/2021 15:10:14,1633101011996,-4,01/10/2021 11:10:11,50681,20,questionnaire-9ki4,,16124374,n0i8ez1x,4764714,,complete,stzcwa,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1364x768,1347x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Consent_Q-quantised,1
4,1633101014583,01/10/2021 15:10:14,1633101011996,-4,01/10/2021 11:10:11,50681,20,questionnaire-9ki4,,16124374,n0i8ez1x,4764714,,complete,stzcwa,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1364x768,1347x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,END QUESTIONNAIRE,4903
1,1633100852451,01/10/2021 15:07:32,1633100852217,-5,01/10/2021 10:07:32,50681,20,questionnaire-9ki4,,16124250,dqlfiyn0,4764689,,complete,fcbern,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.71,1366x768,1366x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,BEGIN QUESTIONNAIRE,
2,1633100863144,01/10/2021 15:07:43,1633100862408,-5,01/10/2021 10:07:42,50681,20,questionnaire-9ki4,,16124250,dqlfiyn0,4764689,,complete,fcbern,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.71,1366x768,1349x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Consent_Q,Consent
3,1633100863409,01/10/2021 15:07:43,1633100862411,-5,01/10/2021 10:07:42,50681,20,questionnaire-9ki4,,16124250,dqlfiyn0,4764689,,complete,fcbern,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.71,1366x768,1349x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,Consent_Q-quantised,1
4,1633100863409,01/10/2021 15:07:43,1633100862411,-5,01/10/2021 10:07:42,50681,20,questionnaire-9ki4,,16124250,dqlfiyn0,4764689,,complete,fcbern,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.71,1366x768,1349x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,END QUESTIONNAIRE,10194
1,1633100806275,01/10/2021 15:06:46,1633100806663,-5,01/10/2021 10:06:46,50681,20,questionnaire-9ki4,,16124201,0lxzoxto,4764685,,complete,syhjbq,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1536x864,1536x722,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,BEGIN QUESTIONNAIRE,
2,1633100818634,01/10/2021 15:06:58,1633100819035,-5,01/10/2021 10:06:59,50681,20,questionnaire-9ki4,,16124201,0lxzoxto,4764685,,complete,syhjbq,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1536x864,1519x722,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,Consent_Q,Consent
3,1633100818826,01/10/2021 15:06:58,1633100819036,-5,01/10/2021 10:06:59,50681,20,questionnaire-9ki4,,16124201,0lxzoxto,4764685,,complete,syhjbq,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1536x864,1519x722,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,Consent_Q-quantised,1
4,1633100818826,01/10/2021 15:06:58,1633100819036,-5,01/10/2021 10:06:59,50681,20,questionnaire-9ki4,,16124201,0lxzoxto,4764685,,complete,syhjbq,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1536x864,1519x722,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,END QUESTIONNAIRE,12373
1,1633100719891,01/10/2021 15:05:19,1633100721884,-7,01/10/2021 08:05:21,50681,20,questionnaire-9ki4,,16124137,ibduxw5k,4764676,,complete,qtaldu,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1364x768,1364x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,BEGIN QUESTIONNAIRE,
2,1633100726067,01/10/2021 15:05:26,1633100726968,-7,01/10/2021 08:05:26,50681,20,questionnaire-9ki4,,16124137,ibduxw5k,4764676,,complete,qtaldu,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1364x768,1347x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,Consent_Q,Consent
3,1633100726447,01/10/2021 15:05:26,1633100726970,-7,01/10/2021 08:05:26,50681,20,questionnaire-9ki4,,16124137,ibduxw5k,4764676,,complete,qtaldu,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1364x768,1347x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,Consent_Q-quantised,1
4,1633100726447,01/10/2021 15:05:26,1633100726970,-7,01/10/2021 08:05:26,50681,20,questionnaire-9ki4,,16124137,ibduxw5k,4764676,,complete,qtaldu,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1364x768,1347x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,END QUESTIONNAIRE,5086
1,1633100673361,01/10/2021 15:04:33,1633100672946,-5,01/10/2021 10:04:32,50681,20,questionnaire-9ki4,,16124089,xuz6cufr,4764629,,complete,dnjfwe,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.71,1364x768,1364x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,BEGIN QUESTIONNAIRE,
2,1633100706433,01/10/2021 15:05:06,1633100705700,-5,01/10/2021 10:05:05,50681,20,questionnaire-9ki4,,16124089,xuz6cufr,4764629,,complete,dnjfwe,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.71,1364x768,1347x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Consent_Q,Consent
3,1633100706667,01/10/2021 15:05:06,1633100705702,-5,01/10/2021 10:05:05,50681,20,questionnaire-9ki4,,16124089,xuz6cufr,4764629,,complete,dnjfwe,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.71,1364x768,1347x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Consent_Q-quantised,1
4,1633100706667,01/10/2021 15:05:06,1633100705702,-5,01/10/2021 10:05:05,50681,20,questionnaire-9ki4,,16124089,xuz6cufr,4764629,,complete,dnjfwe,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.71,1364x768,1347x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,END QUESTIONNAIRE,32756
1,1633100617250,01/10/2021 15:03:37,1633100617066,-7,01/10/2021 08:03:37,50681,20,questionnaire-9ki4,,16124025,g1mbdd1e,4764659,,complete,qpxwtk,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1600x900,1553x642,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,BEGIN QUESTIONNAIRE,
2,1633100823984,01/10/2021 15:07:03,1633100823492,-7,01/10/2021 08:07:03,50681,20,questionnaire-9ki4,,16124025,g1mbdd1e,4764659,,complete,qpxwtk,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1366x768,1302x510,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,Consent_Q,Consent
3,1633100824187,01/10/2021 15:07:04,1633100823494,-7,01/10/2021 08:07:03,50681,20,questionnaire-9ki4,,16124025,g1mbdd1e,4764659,,complete,qpxwtk,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1366x768,1302x510,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,Consent_Q-quantised,1
4,1633100824187,01/10/2021 15:07:04,1633100823494,-7,01/10/2021 08:07:03,50681,20,questionnaire-9ki4,,16124025,g1mbdd1e,4764659,,complete,qpxwtk,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1366x768,1302x510,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,END QUESTIONNAIRE,206428
1,1633100610263,01/10/2021 15:03:30,1633100610122,2,01/10/2021 17:03:30,50681,20,questionnaire-9ki4,,16124010,pt48xndh,4764658,,complete,mcybxi,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,BEGIN QUESTIONNAIRE,
2,1633100618548,01/10/2021 15:03:38,1633100618429,2,01/10/2021 17:03:38,50681,20,questionnaire-9ki4,,16124010,pt48xndh,4764658,,complete,mcybxi,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1349x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,Consent_Q,Consent
3,1633100618781,01/10/2021 15:03:38,1633100618432,2,01/10/2021 17:03:38,50681,20,questionnaire-9ki4,,16124010,pt48xndh,4764658,,complete,mcybxi,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1349x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,Consent_Q-quantised,1
4,1633100618781,01/10/2021 15:03:38,1633100618433,2,01/10/2021 17:03:38,50681,20,questionnaire-9ki4,,16124010,pt48xndh,4764658,,complete,mcybxi,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1349x625,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,END QUESTIONNAIRE,8312
1,1633100581469,01/10/2021 15:03:01,1633101630452,-5,01/10/2021 10:20:30,50681,20,questionnaire-9ki4,,16123981,exhyh39x,4764198,,complete,xzkvro,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x657,Demographics complete,Consent (Mturk),8,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,BEGIN QUESTIONNAIRE,
