Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-4bw7,checkpoint-gv9f,checkpoint-fk7v,branch-gxdo,checkpoint-3ran,branch-az1z,checkpoint-ivyp,checkpoint-lc6f,checkpoint-i3d1,randomiser-ab8b,randomiser-jycv,randomiser-ygby,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display
2,1633098779881,01/10/2021 14:32:59,1633098779665,-4,01/10/2021 10:32:59,50681,20,task-hf2c,,16121562,qoofzb9k,4764329,,complete,jirrrz,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1536x864,1519x722,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,Spreadsheet1,Spreadsheet1,1,1,1,WillGetCC,advancementZone,continue_button,8500.600000023842,,,,,0,1,0,,,,,,Completion code
3,1633098795474,01/10/2021 14:33:15,1633098795258,-4,01/10/2021 10:33:15,50681,20,task-hf2c,,16121562,qoofzb9k,4764329,,complete,jirrrz,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1536x864,1519x722,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,Spreadsheet1,Spreadsheet1,1,1,2,DontPutWorkerID,advancementZone,continue_button,15588.399999976158,,,,,0,1,0,,,,,,Completion code
4,1633098798851,01/10/2021 14:33:18,1633098798626,-4,01/10/2021 10:33:18,50681,20,task-hf2c,,16121562,qoofzb9k,4764329,,complete,jirrrz,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1536x864,1519x722,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,Spreadsheet1,Spreadsheet1,1,1,3,Understand?,buttonA,response_button_text,3361.100000023842,,,Yes,1,1,0,0,,,,,,Completion code
5,1633098800122,01/10/2021 14:33:20,1633098799929,-4,01/10/2021 10:33:19,50681,20,task-hf2c,,16121562,qoofzb9k,4764329,,complete,jirrrz,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1536x864,1519x722,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,Spreadsheet1,Spreadsheet1,1,1,4,YesUnderstand,advancementZone,continue_button,1300.3999999761581,,,,,0,1,0,,,,,,Completion code
6,1633098800295,01/10/2021 14:33:20,1633098799932,-4,01/10/2021 10:33:19,50681,20,task-hf2c,,16121562,qoofzb9k,4764329,,complete,jirrrz,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1536x864,1519x722,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,Spreadsheet1,Spreadsheet1,1,1,6,Blank,Zone1,timelimit_screen,6.947000000000116,,,,,0,1,0,,,1,,,Completion code
7,1633098800295,01/10/2021 14:33:20,1633098799934,-4,01/10/2021 10:33:19,50681,20,task-hf2c,,16121562,qoofzb9k,4764329,,complete,jirrrz,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1536x864,1519x722,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,Spreadsheet1,,,END TASK,,,,,28792,,,,,0,1,0,,,,,,
1,1633098794255,01/10/2021 14:33:14,1633098791429,-7,01/10/2021 07:33:11,50681,20,task-hf2c,,16121583,3hczjnnm,4764310,,complete,xzmdqs,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1633098832666,01/10/2021 14:33:52,1633098829784,-7,01/10/2021 07:33:49,50681,20,task-hf2c,,16121583,3hczjnnm,4764310,,complete,xzmdqs,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,Spreadsheet1,Spreadsheet1,1,1,1,WillGetCC,advancementZone,continue_button,38247.59999990463,,,,,0,1,0,,,,,,Completion code
3,1633098866822,01/10/2021 14:34:26,1633098864012,-7,01/10/2021 07:34:24,50681,20,task-hf2c,,16121583,3hczjnnm,4764310,,complete,xzmdqs,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,Spreadsheet1,Spreadsheet1,1,1,2,DontPutWorkerID,advancementZone,continue_button,34185.800000071526,,,,,0,1,0,,,,,,Completion code
4,1633098870615,01/10/2021 14:34:30,1633098867816,-7,01/10/2021 07:34:27,50681,20,task-hf2c,,16121583,3hczjnnm,4764310,,complete,xzmdqs,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,Spreadsheet1,Spreadsheet1,1,1,3,Understand?,buttonA,response_button_text,3781.7000000476837,,,Yes,1,1,0,0,,,,,,Completion code
5,1633098872509,01/10/2021 14:34:32,1633098869680,-7,01/10/2021 07:34:29,50681,20,task-hf2c,,16121583,3hczjnnm,4764310,,complete,xzmdqs,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,Spreadsheet1,Spreadsheet1,1,1,4,YesUnderstand,advancementZone,continue_button,1849.5999999046326,,,,,0,1,0,,,,,,Completion code
6,1633098872868,01/10/2021 14:34:32,1633098869693,-7,01/10/2021 07:34:29,50681,20,task-hf2c,,16121583,3hczjnnm,4764310,,complete,xzmdqs,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,Spreadsheet1,Spreadsheet1,1,1,6,Blank,Zone1,timelimit_screen,16.639000000010128,,,,,0,1,0,,,1,,,Completion code
7,1633098872868,01/10/2021 14:34:32,1633098869699,-7,01/10/2021 07:34:29,50681,20,task-hf2c,,16121583,3hczjnnm,4764310,,complete,xzmdqs,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,Spreadsheet1,,,END TASK,,,,,78270,,,,,0,1,0,,,,,,
1,1633098794396,01/10/2021 14:33:14,1633098793136,-4,01/10/2021 10:33:13,50681,20,task-hf2c,,16121592,0xzu2kva,4764335,,complete,ilcdbn,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x695,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1633098832624,01/10/2021 14:33:52,1633098831371,-4,01/10/2021 10:33:51,50681,20,task-hf2c,,16121592,0xzu2kva,4764335,,complete,ilcdbn,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x695,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,Spreadsheet1,Spreadsheet1,1,1,1,WillGetCC,advancementZone,continue_button,38124,,,,,0,1,0,,,,,,Completion code
3,1633098836609,01/10/2021 14:33:56,1633098835182,-4,01/10/2021 10:33:55,50681,20,task-hf2c,,16121592,0xzu2kva,4764335,,complete,ilcdbn,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x695,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,Spreadsheet1,Spreadsheet1,1,1,2,DontPutWorkerID,advancementZone,continue_button,3797.7000000001863,,,,,0,1,0,,,,,,Completion code
4,1633098838344,01/10/2021 14:33:58,1633098837126,-4,01/10/2021 10:33:57,50681,20,task-hf2c,,16121592,0xzu2kva,4764335,,complete,ilcdbn,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x695,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,Spreadsheet1,Spreadsheet1,1,1,3,Understand?,buttonA,response_button_text,1919.5999999996275,,,Yes,1,1,0,0,,,,,,Completion code
5,1633098839886,01/10/2021 14:33:59,1633098838630,-4,01/10/2021 10:33:58,50681,20,task-hf2c,,16121592,0xzu2kva,4764335,,complete,ilcdbn,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x695,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,Spreadsheet1,Spreadsheet1,1,1,4,YesUnderstand,advancementZone,continue_button,1490.1000000005588,,,,,0,1,0,,,,,,Completion code
6,1633098840036,01/10/2021 14:34:00,1633098838642,-4,01/10/2021 10:33:58,50681,20,task-hf2c,,16121592,0xzu2kva,4764335,,complete,ilcdbn,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x695,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,Spreadsheet1,Spreadsheet1,1,1,6,Blank,Zone1,timelimit_screen,16.411999999996624,,,,,0,1,0,,,1,,,Completion code
7,1633098840036,01/10/2021 14:34:00,1633098838644,-4,01/10/2021 10:33:58,50681,20,task-hf2c,,16121592,0xzu2kva,4764335,,complete,ilcdbn,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x695,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,Spreadsheet1,,,END TASK,,,,,45509,,,,,0,1,0,,,,,,
1,1633098806226,01/10/2021 14:33:26,1633098808127,-7,01/10/2021 07:33:28,50681,20,task-hf2c,,16121609,nibhm9zo,4764339,,complete,uvpelg,,computer,Desktop or Laptop,Windows 8.1,Chrome 93.0.4577.82,1366x768,1366x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1633098813828,01/10/2021 14:33:33,1633098814566,-7,01/10/2021 07:33:34,50681,20,task-hf2c,,16121609,nibhm9zo,4764339,,complete,uvpelg,,computer,Desktop or Laptop,Windows 8.1,Chrome 93.0.4577.82,1366x768,1366x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,Spreadsheet1,Spreadsheet1,1,1,1,WillGetCC,advancementZone,continue_button,6376.400000095367,,,,,0,1,0,,,,,,Completion code
3,1633098814579,01/10/2021 14:33:34,1633098816600,-7,01/10/2021 07:33:36,50681,20,task-hf2c,,16121609,nibhm9zo,4764339,,complete,uvpelg,,computer,Desktop or Laptop,Windows 8.1,Chrome 93.0.4577.82,1366x768,1366x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,Spreadsheet1,Spreadsheet1,1,1,2,DontPutWorkerID,advancementZone,continue_button,2023.2000000476837,,,,,0,1,0,,,,,,Completion code
4,1633098821252,01/10/2021 14:33:41,1633098822056,-7,01/10/2021 07:33:42,50681,20,task-hf2c,,16121609,nibhm9zo,4764339,,complete,uvpelg,,computer,Desktop or Laptop,Windows 8.1,Chrome 93.0.4577.82,1366x768,1366x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,Spreadsheet1,Spreadsheet1,1,1,3,Understand?,buttonA,response_button_text,5445.5,,,Yes,1,1,0,0,,,,,,Completion code
5,1633098821630,01/10/2021 14:33:41,1633098823650,-7,01/10/2021 07:33:43,50681,20,task-hf2c,,16121609,nibhm9zo,4764339,,complete,uvpelg,,computer,Desktop or Laptop,Windows 8.1,Chrome 93.0.4577.82,1366x768,1366x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,Spreadsheet1,Spreadsheet1,1,1,4,YesUnderstand,advancementZone,continue_button,1586.2000000476837,,,,,0,1,0,,,,,,Completion code
6,1633098822349,01/10/2021 14:33:42,1633098823682,-7,01/10/2021 07:33:43,50681,20,task-hf2c,,16121609,nibhm9zo,4764339,,complete,uvpelg,,computer,Desktop or Laptop,Windows 8.1,Chrome 93.0.4577.82,1366x768,1366x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,Spreadsheet1,Spreadsheet1,1,1,6,Blank,Zone1,timelimit_screen,33.62199999999939,,,,,0,1,0,,,1,,,Completion code
7,1633098822349,01/10/2021 14:33:42,1633098823684,-7,01/10/2021 07:33:43,50681,20,task-hf2c,,16121609,nibhm9zo,4764339,,complete,uvpelg,,computer,Desktop or Laptop,Windows 8.1,Chrome 93.0.4577.82,1366x768,1366x625,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,Spreadsheet1,,,END TASK,,,,,15557,,,,,0,1,0,,,,,,
1,1633098814944,01/10/2021 14:33:34,1633098814721,-4,01/10/2021 10:33:34,50681,20,task-hf2c,,16121618,puibaly7,4764341,,complete,opvrbe,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1319x621,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1633098820580,01/10/2021 14:33:40,1633098820225,-4,01/10/2021 10:33:40,50681,20,task-hf2c,,16121618,puibaly7,4764341,,complete,opvrbe,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1319x621,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,Spreadsheet1,Spreadsheet1,1,1,1,WillGetCC,advancementZone,continue_button,5409,,,,,0,1,0,,,,,,Completion code
3,1633098826778,01/10/2021 14:33:46,1633098824951,-4,01/10/2021 10:33:44,50681,20,task-hf2c,,16121618,puibaly7,4764341,,complete,opvrbe,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1319x621,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,Spreadsheet1,Spreadsheet1,1,1,2,DontPutWorkerID,advancementZone,continue_button,4709,,,,,0,1,0,,,,,,Completion code
4,1633098829709,01/10/2021 14:33:49,1633098829493,-4,01/10/2021 10:33:49,50681,20,task-hf2c,,16121618,puibaly7,4764341,,complete,opvrbe,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1319x621,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,Spreadsheet1,Spreadsheet1,1,1,3,Understand?,buttonA,response_button_text,4527,,,Yes,1,1,0,0,,,,,,Completion code
5,1633098845874,01/10/2021 14:34:05,1633098845351,-4,01/10/2021 10:34:05,50681,20,task-hf2c,,16121618,puibaly7,4764341,,complete,opvrbe,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1319x621,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,Spreadsheet1,Spreadsheet1,1,1,4,YesUnderstand,advancementZone,continue_button,15846,,,,,0,1,0,,,,,,Completion code
6,1633098846405,01/10/2021 14:34:06,1633098845376,-4,01/10/2021 10:34:05,50681,20,task-hf2c,,16121618,puibaly7,4764341,,complete,opvrbe,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1319x621,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,Spreadsheet1,Spreadsheet1,1,1,6,Blank,Zone1,timelimit_screen,31.25,,,,,0,1,0,,,1,,,Completion code
7,1633098846405,01/10/2021 14:34:06,1633098845378,-4,01/10/2021 10:34:05,50681,20,task-hf2c,,16121618,puibaly7,4764341,,complete,opvrbe,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1319x621,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,Spreadsheet1,,,END TASK,,,,,30657,,,,,0,1,0,,,,,,
1,1633098824855,01/10/2021 14:33:44,1633098821563,-4,01/10/2021 10:33:41,50681,20,task-hf2c,,16121641,17ujzbzx,4764350,,complete,nxnvns,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1536x864,1490x686,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1633098829411,01/10/2021 14:33:49,1633098826148,-4,01/10/2021 10:33:46,50681,20,task-hf2c,,16121641,17ujzbzx,4764350,,complete,nxnvns,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1536x864,1490x686,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,Spreadsheet1,Spreadsheet1,1,1,1,WillGetCC,advancementZone,continue_button,4559.699999999953,,,,,0,1,0,,,,,,Completion code
3,1633098831373,01/10/2021 14:33:51,1633098828117,-4,01/10/2021 10:33:48,50681,20,task-hf2c,,16121641,17ujzbzx,4764350,,complete,nxnvns,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1536x864,1490x686,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,Spreadsheet1,Spreadsheet1,1,1,2,DontPutWorkerID,advancementZone,continue_button,1964.899999999965,,,,,0,1,0,,,,,,Completion code
4,1633098833389,01/10/2021 14:33:53,1633098830142,-4,01/10/2021 10:33:50,50681,20,task-hf2c,,16121641,17ujzbzx,4764350,,complete,nxnvns,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1536x864,1490x686,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,Spreadsheet1,Spreadsheet1,1,1,3,Understand?,buttonA,response_button_text,2018.8000000000466,,,Yes,1,1,0,0,,,,,,Completion code
5,1633098834686,01/10/2021 14:33:54,1633098831445,-4,01/10/2021 10:33:51,50681,20,task-hf2c,,16121641,17ujzbzx,4764350,,complete,nxnvns,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1536x864,1490x686,Demographics complete,Mturk additional instructions,1,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,Spreadsheet1,Spreadsheet1,1,1,4,YesUnderstand,advancementZone,continue_button,1298.9000000000233,,,,,0,1,0,,,,,,Completion code
