Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-4bw7,checkpoint-gv9f,checkpoint-fk7v,branch-gxdo,checkpoint-3ran,branch-az1z,checkpoint-ivyp,checkpoint-lc6f,checkpoint-i3d1,randomiser-ab8b,randomiser-jycv,randomiser-ygby,Randomise questionnaire elements?,Question Key,Response
1,1633099096977,01/10/2021 14:38:16,1633099097233,-4,01/10/2021 10:38:17,50681,20,questionnaire-pcei,,16122077,2xvlolw6,4764421,,complete,gglhrc,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1360x768,1313x623,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,BEGIN QUESTIONNAIRE,
2,1633099101986,01/10/2021 14:38:21,1633099102261,-4,01/10/2021 10:38:22,50681,20,questionnaire-pcei,,16122077,2xvlolw6,4764421,,complete,gglhrc,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1360x768,1313x623,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,END QUESTIONNAIRE,5028
1,1633099109061,01/10/2021 14:38:29,1633099108964,-4,01/10/2021 10:38:28,50681,20,questionnaire-pcei,,16122093,aqvk8g0p,4764423,,complete,ifisjj,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,BEGIN QUESTIONNAIRE,
2,1633099114132,01/10/2021 14:38:34,1633099113818,-4,01/10/2021 10:38:33,50681,20,questionnaire-pcei,,16122093,aqvk8g0p,4764423,,complete,ifisjj,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,END QUESTIONNAIRE,4854
1,1633099113903,01/10/2021 14:38:33,1633099113658,-7,01/10/2021 07:38:33,50681,20,questionnaire-pcei,,16122101,x1h1tps0,4764425,,complete,jkbkzd,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1364x625,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,BEGIN QUESTIONNAIRE,
2,1633099125429,01/10/2021 14:38:45,1633099124879,-7,01/10/2021 07:38:44,50681,20,questionnaire-pcei,,16122101,x1h1tps0,4764425,,complete,jkbkzd,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1364x625,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,END QUESTIONNAIRE,11221
1,1633099154858,01/10/2021 14:39:14,1633099154741,-4,01/10/2021 10:39:14,50681,20,questionnaire-pcei,,16122150,ddh23e8q,4764432,,complete,atlvki,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1366x768,1366x615,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,BEGIN QUESTIONNAIRE,
2,1633099179565,01/10/2021 14:39:39,1633099179334,-4,01/10/2021 10:39:39,50681,20,questionnaire-pcei,,16122150,ddh23e8q,4764432,,complete,atlvki,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1366x768,1366x615,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target2,No,END QUESTIONNAIRE,24593
1,1633099243380,01/10/2021 14:40:43,1633099243271,-4,01/10/2021 10:40:43,50681,20,questionnaire-pcei,,16122286,kimpj0md,4764452,,complete,ndqshb,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1024x600,1024x457,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,BEGIN QUESTIONNAIRE,
2,1633099886446,01/10/2021 14:51:26,1633099886080,-4,01/10/2021 10:51:26,50681,20,questionnaire-pcei,,16122286,kimpj0md,4764452,,complete,ndqshb,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1024x600,1024x457,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,END QUESTIONNAIRE,642808
1,1633098531036,01/10/2021 14:28:51,1633098537166,-4,01/10/2021 10:28:57,50681,20,questionnaire-pcei,,16121219,zxplyeku,4764276,,complete,palaog,,computer,Desktop or Laptop,Windows 10,Edge 93.0.961.38,1280x768,1241x576,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,BEGIN QUESTIONNAIRE,
2,1633098535334,01/10/2021 14:28:55,1633098541496,-4,01/10/2021 10:29:01,50681,20,questionnaire-pcei,,16121219,zxplyeku,4764276,,complete,palaog,,computer,Desktop or Laptop,Windows 10,Edge 93.0.961.38,1280x768,1241x576,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,END QUESTIONNAIRE,4331
1,1633098522059,01/10/2021 14:28:42,1633098521927,-4,01/10/2021 10:28:41,50681,20,questionnaire-pcei,,16121210,nqfnsh2x,4764274,,complete,zbkumz,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.71,1280x720,1280x609,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,BEGIN QUESTIONNAIRE,
2,1633100120145,01/10/2021 14:55:20,1633100119593,-4,01/10/2021 10:55:19,50681,20,questionnaire-pcei,,16121210,nqfnsh2x,4764274,,complete,zbkumz,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.71,1280x720,1280x609,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,END QUESTIONNAIRE,1597665
1,1633098516809,01/10/2021 14:28:36,1633098516654,-7,01/10/2021 07:28:36,50681,20,questionnaire-pcei,,16121202,y9wfgagl,4764270,,complete,xjzcie,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x969,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,BEGIN QUESTIONNAIRE,
2,1633098661105,01/10/2021 14:31:01,1633098660553,-7,01/10/2021 07:31:00,50681,20,questionnaire-pcei,,16121202,y9wfgagl,4764270,,complete,xjzcie,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1903x969,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,END QUESTIONNAIRE,143899
1,1633098492675,01/10/2021 14:28:12,1633098492279,-5,01/10/2021 09:28:12,50681,20,questionnaire-pcei,,16121177,924tlukz,4764266,,complete,hqqyay,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,2560x1440,2560x1297,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,BEGIN QUESTIONNAIRE,
2,1633098502392,01/10/2021 14:28:22,1633098502023,-5,01/10/2021 09:28:22,50681,20,questionnaire-pcei,,16121177,924tlukz,4764266,,complete,hqqyay,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,2560x1440,2560x1297,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,END QUESTIONNAIRE,9744
1,1633098493706,01/10/2021 14:28:13,1633098493526,2,01/10/2021 16:28:13,50681,20,questionnaire-pcei,,16121176,2hrgu00x,4764265,,complete,dfwqmw,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1280x720,1280x609,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,BEGIN QUESTIONNAIRE,
2,1633100654103,01/10/2021 15:04:14,1633100653421,2,01/10/2021 17:04:13,50681,20,questionnaire-pcei,,16121176,2hrgu00x,4764265,,complete,dfwqmw,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1280x720,1280x609,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,END QUESTIONNAIRE,2159895
1,1633098488448,01/10/2021 14:28:08,1633098488266,-4,01/10/2021 10:28:08,50681,20,questionnaire-pcei,,16121164,wp2c323v,4764261,,complete,ormjgx,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1280x720,1280x609,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,BEGIN QUESTIONNAIRE,
2,1633100233801,01/10/2021 14:57:13,1633100233141,-4,01/10/2021 10:57:13,50681,20,questionnaire-pcei,,16121164,wp2c323v,4764261,,complete,ormjgx,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1280x720,1280x609,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,END QUESTIONNAIRE,1744875
1,1633098485914,01/10/2021 14:28:05,1633098485715,0,01/10/2021 14:28:05,50681,20,questionnaire-pcei,,16121159,h0piu3pe,4764260,,complete,bhijlm,,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.32,1366x768,1366x657,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,BEGIN QUESTIONNAIRE,
2,1633098577317,01/10/2021 14:29:37,1633098577167,0,01/10/2021 14:29:37,50681,20,questionnaire-pcei,,16121159,h0piu3pe,4764260,,complete,bhijlm,,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.32,1366x768,1366x657,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,END QUESTIONNAIRE,91452
1,1633098484460,01/10/2021 14:28:04,1633098484303,2,01/10/2021 16:28:04,50681,20,questionnaire-pcei,,16121157,visbdbgg,4764259,,complete,ygrggz,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,2400x1211,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,BEGIN QUESTIONNAIRE,
2,1633098490213,01/10/2021 14:28:10,1633098490037,2,01/10/2021 16:28:10,50681,20,questionnaire-pcei,,16121157,visbdbgg,4764259,,complete,ygrggz,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,2400x1211,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,END QUESTIONNAIRE,5735
1,1633098482987,01/10/2021 14:28:02,1633098482837,-4,01/10/2021 10:28:02,50681,20,questionnaire-pcei,,16121155,2ec666t1,4764258,,complete,zfavlp,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1280x720,1280x609,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,BEGIN QUESTIONNAIRE,
2,1633098490684,01/10/2021 14:28:10,1633098490576,-4,01/10/2021 10:28:10,50681,20,questionnaire-pcei,,16121155,2ec666t1,4764258,,complete,zfavlp,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1280x720,1280x609,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,END QUESTIONNAIRE,7740
1,1633098474109,01/10/2021 14:27:54,1633098470408,-4,01/10/2021 10:27:50,50681,20,questionnaire-pcei,,16121145,6jd34bck,4764255,,complete,dulhbg,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1258x851,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,BEGIN QUESTIONNAIRE,
2,1633098508161,01/10/2021 14:28:28,1633098504556,-4,01/10/2021 10:28:24,50681,20,questionnaire-pcei,,16121145,6jd34bck,4764255,,complete,dulhbg,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1258x851,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,END QUESTIONNAIRE,34148
1,1633098437198,01/10/2021 14:27:17,1633098437033,2,01/10/2021 16:27:17,50681,20,questionnaire-pcei,,16121101,vcgjlx50,4764244,,complete,asymgx,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1280x720,1280x609,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,BEGIN QUESTIONNAIRE,
2,1633105271189,01/10/2021 16:21:11,1633105270478,2,01/10/2021 18:21:10,50681,20,questionnaire-pcei,,16121101,vcgjlx50,4764244,,complete,asymgx,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1280x720,1280x609,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,END QUESTIONNAIRE,6833445
1,1633098434213,01/10/2021 14:27:14,1633098434054,-4,01/10/2021 10:27:14,50681,20,questionnaire-pcei,,16121094,01l4gs58,4764243,,complete,qmziqi,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x720,1280x609,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,BEGIN QUESTIONNAIRE,
2,1633098439613,01/10/2021 14:27:19,1633098439497,-4,01/10/2021 10:27:19,50681,20,questionnaire-pcei,,16121094,01l4gs58,4764243,,complete,qmziqi,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x720,1280x609,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,END QUESTIONNAIRE,5443
1,1633098381431,01/10/2021 14:26:21,1633098381286,-7,01/10/2021 07:26:21,50681,20,questionnaire-pcei,,16121016,yqymqsi2,4764222,,complete,ixdzdx,,computer,Desktop or Laptop,Windows 8.1,Chrome 93.0.4577.82,1366x768,1366x657,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,BEGIN QUESTIONNAIRE,
2,1633098424576,01/10/2021 14:27:04,1633098409726,-7,01/10/2021 07:26:49,50681,20,questionnaire-pcei,,16121016,yqymqsi2,4764222,,complete,ixdzdx,,computer,Desktop or Laptop,Windows 8.1,Chrome 93.0.4577.82,1366x768,1366x657,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,END QUESTIONNAIRE,28440
1,1633098361456,01/10/2021 14:26:01,1633098361217,-4,01/10/2021 10:26:01,50681,20,questionnaire-pcei,,16120989,oaselmjp,4764218,,complete,schnom,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1351x583,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,BEGIN QUESTIONNAIRE,
2,1633098371396,01/10/2021 14:26:11,1633098370789,-4,01/10/2021 10:26:10,50681,20,questionnaire-pcei,,16120989,oaselmjp,4764218,,complete,schnom,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1351x583,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,END QUESTIONNAIRE,9572
1,1633099591065,01/10/2021 14:46:31,1633099590909,-5,01/10/2021 09:46:30,50681,20,questionnaire-pcei,,16122723,hcjj73sv,4764510,,complete,ewnngr,,computer,Desktop or Laptop,Chromium OS 14092.66.0,Chrome 93.0.4577.95,1920x1080,1088x938,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,BEGIN QUESTIONNAIRE,
2,1633099625195,01/10/2021 14:47:05,1633099625058,-5,01/10/2021 09:47:05,50681,20,questionnaire-pcei,,16122723,hcjj73sv,4764510,,complete,ewnngr,,computer,Desktop or Laptop,Chromium OS 14092.66.0,Chrome 93.0.4577.95,1920x1080,1920x961,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,END QUESTIONNAIRE,34149
1,1633099622665,01/10/2021 14:47:02,1633099622327,-7,01/10/2021 07:47:02,50681,20,questionnaire-pcei,,16122765,c4kprt3e,4764515,,complete,kbfwdj,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x657,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,BEGIN QUESTIONNAIRE,
2,1633099637139,01/10/2021 14:47:17,1633099637020,-7,01/10/2021 07:47:17,50681,20,questionnaire-pcei,,16122765,c4kprt3e,4764515,,complete,kbfwdj,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x657,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,END QUESTIONNAIRE,14693
1,1633099646185,01/10/2021 14:47:26,1633099646146,-7,01/10/2021 07:47:26,50681,20,questionnaire-pcei,,16122794,y26y3hii,4764517,,complete,ndvdvd,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1745x852,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,BEGIN QUESTIONNAIRE,
2,1633100158785,01/10/2021 14:55:58,1633100158325,-7,01/10/2021 07:55:58,50681,20,questionnaire-pcei,,16122794,y26y3hii,4764517,,complete,ndvdvd,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1745x852,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,END QUESTIONNAIRE,512180
1,1633099646530,01/10/2021 14:47:26,1633099645654,-5,01/10/2021 09:47:25,50681,20,questionnaire-pcei,,16122796,y6eo35fg,4764519,,complete,gjhqvx,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1536x864,1535x762,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,BEGIN QUESTIONNAIRE,
2,1633099658529,01/10/2021 14:47:38,1633099657682,-5,01/10/2021 09:47:37,50681,20,questionnaire-pcei,,16122796,y6eo35fg,4764519,,complete,gjhqvx,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1536x864,1535x762,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,END QUESTIONNAIRE,12028
1,1633098323451,01/10/2021 14:25:23,1633098324177,-4,01/10/2021 10:25:24,50681,20,questionnaire-pcei,,16120949,gx05ire7,4764208,,complete,llfvku,,computer,Desktop or Laptop,Windows 8.1,Chrome 93.0.4577.82,1280x720,1280x623,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,BEGIN QUESTIONNAIRE,
2,1633098372084,01/10/2021 14:26:12,1633098372834,-4,01/10/2021 10:26:12,50681,20,questionnaire-pcei,,16120949,gx05ire7,4764208,,complete,llfvku,,computer,Desktop or Laptop,Windows 8.1,Chrome 93.0.4577.82,1280x720,1280x623,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,END QUESTIONNAIRE,48657
1,1633098303880,01/10/2021 14:25:03,1633098588173,-5,01/10/2021 09:29:48,50681,20,questionnaire-pcei,,16120928,mb7c76tb,4764202,,complete,jozzeo,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.54,1366x768,1366x657,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,BEGIN QUESTIONNAIRE,
2,1633098394240,01/10/2021 14:26:34,1633098678309,-5,01/10/2021 09:31:18,50681,20,questionnaire-pcei,,16120928,mb7c76tb,4764202,,complete,jozzeo,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.54,1366x768,1366x657,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,END QUESTIONNAIRE,90136
1,1633098306145,01/10/2021 14:25:06,1633098305969,-4,01/10/2021 10:25:05,50681,20,questionnaire-pcei,,16120927,8a1fk24e,4764201,,complete,ozodtx,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.71,1536x864,1536x722,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,BEGIN QUESTIONNAIRE,
2,1633098335002,01/10/2021 14:25:35,1633098334262,-4,01/10/2021 10:25:34,50681,20,questionnaire-pcei,,16120927,8a1fk24e,4764201,,complete,ozodtx,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.71,1536x864,1536x722,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,END QUESTIONNAIRE,28294
1,1633099722888,01/10/2021 14:48:42,1633099723833,-6,01/10/2021 08:48:43,50681,20,questionnaire-pcei,,16122905,8mcatmb3,4764534,,complete,gxzrzh,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1536x864,1536x722,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,BEGIN QUESTIONNAIRE,
2,1633099816303,01/10/2021 14:50:16,1633099817299,-6,01/10/2021 08:50:17,50681,20,questionnaire-pcei,,16122905,8mcatmb3,4764534,,complete,gxzrzh,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1536x864,1536x722,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,END QUESTIONNAIRE,93466
1,1633098312802,01/10/2021 14:25:12,1633098312606,-4,01/10/2021 10:25:12,50681,20,questionnaire-pcei,,16120926,udj4vx0u,4764200,,complete,rcaara,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,BEGIN QUESTIONNAIRE,
2,1633098603696,01/10/2021 14:30:03,1633098602656,-4,01/10/2021 10:30:02,50681,20,questionnaire-pcei,,16120926,udj4vx0u,4764200,,complete,rcaara,,computer,Desktop or Laptop,Windows 8.1,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,END QUESTIONNAIRE,290050
1,1633098301017,01/10/2021 14:25:01,1633098296672,-4,01/10/2021 10:24:56,50681,20,questionnaire-pcei,,16120924,c0y3hjyz,4764199,,complete,dogfzl,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1280x720,1280x609,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,BEGIN QUESTIONNAIRE,
2,1633098459466,01/10/2021 14:27:39,1633098455402,-4,01/10/2021 10:27:35,50681,20,questionnaire-pcei,,16120924,c0y3hjyz,4764199,,complete,dogfzl,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1280x720,1280x609,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target1,Target1,No,END QUESTIONNAIRE,158730
1,1633098297042,01/10/2021 14:24:57,1633099346022,-5,01/10/2021 09:42:26,50681,20,questionnaire-pcei,,16120922,exhyh39x,4764198,,complete,xzkvro,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x657,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,BEGIN QUESTIONNAIRE,
2,1633098384408,01/10/2021 14:26:24,1633099433040,-5,01/10/2021 09:43:53,50681,20,questionnaire-pcei,,16120922,exhyh39x,4764198,,complete,xzkvro,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x657,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,END QUESTIONNAIRE,87018
1,1633098279881,01/10/2021 14:24:39,1633098240104,-4,01/10/2021 10:24:00,50681,20,questionnaire-pcei,,16120897,jpmqkm7k,4764190,,complete,ykayjo,,computer,Desktop or Laptop,Windows 10,Firefox 92.0,1958x1101,1958x882,Demographics complete,Title Pages,2,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target2,No,BEGIN QUESTIONNAIRE,
